Pays,Zone,Région,MIN 200,201 300,301 400,401 500,501 600,601 700,701 800,801 900,901 1000,1001 1200,1201 1400,1401 1600,1601 1800,1801 2000,2001 2500,2500 MAX
DE,DE - 88,Ulm,81.47,116.48,154.78,192.45,229.45,253.32,287.3,320.91,353.96,394.83,471.35,566.46,611.63,656.1,722.39,867.65
DE,DE - 89,Nürnberg,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 90,Erlangen,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 91,Amberg,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 92,Regensburg,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 93,Passau,81.47,116.48,154.78,192.45,229.45,253.32,287.3,320.91,353.96,394.83,471.35,566.46,611.63,656.1,722.39,867.65
DE,DE - 94,Hof,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 95,Bamberg,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 96,Würzburg,70.96,99.39,131.22,162.33,193.29,213.44,241.76,269.94,297.31,334.09,394.51,471.11,509.41,547.11,606.75,727.55
DE,DE - 97,Thüringen,75.32,106.45,141.17,174.89,208.4,230.16,260.77,291.05,320.82,357.57,426.39,510.85,552.0,592.48,654.88,785.78
DE,DE - 98,Erfurt,900.0,901.0,1000.0,1001.0,1200.0,1201.0,1400.0,1401.0,1600.0,1601.0,1800.0,1801.0,2000.0,2001.0,2500.0,2500.0
ES,ES - 01,Alava,80.46,100.26,131.54,161.66,181.55,210.71,239.12,266.78,293.74,316.77,368.0,417.95,466.69,514.26,591.58,709.88
ES,ES - 02,Albacete,136.37,180.49,223.08,255.11,296.1,336.01,374.89,412.76,454.54,528.05,599.73,669.68,737.94,858.3,1.0,29.94
ES,ES - 03,Alicante,134.13,177.45,219.28,250.56,290.82,330.02,368.2,405.4,446.02,518.14,588.49,657.12,724.1,841.81,1.0,10.14
ES,ES - 04,Almeria,233.36,289.43,334.58,388.34,440.69,491.67,541.35,603.39,700.96,796.13,888.98,979.58,1.0,146.46,1.0,375.73
ES,ES - 05,Avila,132.98,176.53,218.7,251.99,292.49,331.91,370.32,407.73,451.09,524.05,595.19,664.6,732.35,848.07,1.0,17.65
ES,ES - 06,Badajoz,146.93,194.82,241.06,276.65,321.1,364.39,406.55,447.62,494.89,574.92,652.98,729.14,803.44,936.42,1.0,123.69
ES,ES - 07,Palma de Mallorca,404.01,468.93,532.13,593.71,653.69,733.42,852.02,967.69,1.0,80.54,1.0,190.68,1.0,398.2,1.0,677.81
ES,ES - 08,Barcelona,82.18,102.51,134.59,165.49,186.13,216.04,245.16,273.52,301.16,325.35,377.96,429.28,479.34,528.2,608.2,729.83
ES,ES - 09,Burgos,136.1,180.13,222.63,254.57,295.48,335.31,374.1,411.9,453.55,526.9,598.43,668.22,736.32,856.39,1.0,27.64
ES,ES - 10,Caceres,148.57,197.66,245.22,283.76,329.35,373.75,416.99,459.12,510.59,593.16,673.69,752.25,828.93,963.24,1.0,155.85
ES,ES - 11,Cadiz,226.83,281.24,324.77,376.95,427.76,477.26,525.48,585.01,679.62,771.88,861.9,949.75,1.0,110.9,1.0,333.05
ES,ES - 12,Castellón,136.37,180.49,223.08,255.11,296.1,336.01,374.89,412.76,454.54,528.05,599.73,669.68,737.94,858.3,1.0,29.94
ES,ES - 13,Ciudad real,211.5,262.01,301.74,350.22,397.43,443.41,488.21,541.87,629.5,714.97,798.35,879.72,1.0,27.38,1.0,232.83
ES,ES - 14,Cordoba,207.04,256.42,295.03,342.44,388.6,433.56,477.36,529.32,614.92,698.41,779.85,859.34,1.0,3.07,1.0,203.67
ES,ES - 15,Coruña,139.24,184.39,227.97,260.97,302.91,343.74,383.5,422.26,465.53,540.81,614.24,685.86,755.77,879.57,1.0,55.47
ES,ES - 16,Cuenca,136.37,180.49,223.08,255.11,296.1,336.01,374.89,412.76,454.54,528.05,599.73,669.68,737.94,858.3,1.0,29.94
ES,ES - 17,Gerona,90.16,113.01,148.84,183.36,207.53,240.88,273.35,304.97,335.78,365.43,424.53,482.16,538.4,593.27,685.79,822.94
ES,ES - 18,Granada,212.64,263.44,303.45,352.21,399.68,445.93,490.99,545.08,633.23,719.19,803.07,884.93,1.0,33.59,1.0,240.28
ES,ES - 19,Guadalajara,137.09,182.11,225.69,260.36,302.2,342.94,382.61,421.27,466.78,542.26,615.87,687.7,757.8,878.41,1.0,54.06
ES,ES - 20,Guipuzcoa,88.45,110.77,145.78,179.52,202.95,235.56,267.3,298.23,328.36,356.84,414.55,470.84,525.74,579.33,669.17,802.98
ES,ES - 21,Huelva,298.17,345.04,400.49,454.47,507.05,558.28,622.98,723.72,821.99,917.85,1.0,11.39,1.0,184.41,1.0,421.25
ES,ES - 22,Huesca,135.7,179.58,221.95,253.76,294.52,334.23,372.9,410.57,452.01,525.11,596.39,665.95,733.82,853.41,1.0,24.06
ES,ES - 23,Jaén,154.7,205.33,254.27,292.45,339.44,385.21,429.78,473.2,524.5,609.31,692.03,772.74,851.49,993.73,1.0,192.44
ES,ES - 24,León,101.12,128.44,170.39,210.98,242.76,281.76,319.75,356.74,392.79,433.8,503.95,572.37,639.12,704.26,814.57,977.47
ES,ES - 25,Lerida,90.16,113.01,148.84,183.36,207.53,240.88,273.35,304.97,335.78,365.43,424.53,482.16,538.4,593.27,685.79,822.94
ES,ES - 26,Rioja,85.08,106.34,139.79,172.0,193.93,225.1,255.44,285.0,313.78,339.97,394.95,448.56,500.88,551.93,636.5,763.78
ES,ES - 27,Lugo,143.51,190.17,235.23,269.67,313.0,355.2,396.29,436.33,481.81,559.73,635.72,709.86,782.21,911.11,1.0,93.3
ES,ES - 28,Madrid,87.41,109.82,144.83,178.58,202.73,235.3,267.02,297.91,328.01,358.18,416.11,472.6,527.71,581.5,673.38,808.03
ES,ES - 29,Malaga,216.1,267.77,308.64,358.23,406.53,453.55,499.39,554.8,644.52,732.03,817.4,900.7,1.0,52.41,1.0,262.87
ES,ES - 30,Murcia,134.13,177.45,219.28,250.56,290.82,330.02,368.2,405.4,446.02,518.14,588.49,657.12,724.1,841.81,1.0,10.14
ES,ES - 31,Navarra,84.66,105.79,139.04,171.06,192.8,223.79,253.96,283.34,311.96,337.87,392.5,445.79,497.78,548.51,632.42,758.88
ES,ES - 32,Orense,143.62,190.32,235.42,269.9,313.27,355.49,396.62,436.69,482.24,560.23,636.27,710.48,782.9,911.93,1.0,94.29
ES,ES - 33,Asturias,93.83,117.84,155.37,191.56,217.36,252.29,286.3,319.42,351.69,383.84,445.92,506.46,565.53,623.17,721.45,865.72
ES,ES - 34,Palencia,92.96,117.7,155.83,192.71,220.86,256.35,290.9,324.56,357.36,392.79,456.31,518.26,578.7,637.69,735.18,882.2
ES,ES - 35,Las Palmas de Gran Canaria,823.4,906.59,1.0,26.16,1.0,192.09,1.0,353.94,1.0,511.84,1.0,665.92,1.0,964.93,2.0,357.86
ES,ES - 36,Pontevedra,212.5,263.25,303.23,351.96,399.4,445.61,490.64,544.67,632.76,718.66,802.48,884.27,1.0,32.81,1.0,239.34
ES,ES - 37,Salamanca,92.96,117.7,155.83,192.71,220.86,256.35,290.9,324.56,357.36,392.79,456.31,518.26,578.7,637.69,735.18,882.2
ES,ES - 38,Santa Cruz de Tenerife,823.4,906.59,1.0,26.16,1.0,192.09,1.0,353.94,1.0,511.84,1.0,665.92,1.0,964.93,2.0,357.86
ES,ES - 39,Cantabria,88.45,110.77,145.78,179.52,202.95,235.56,267.3,298.23,328.36,356.84,414.55,470.84,525.74,579.33,669.17,802.98
ES,ES - 40,Segovia,132.98,176.53,218.7,251.99,292.49,331.91,370.32,407.73,451.09,524.05,595.19,664.6,732.35,848.07,1.0,17.65
ES,ES - 41,Sevilla,216.16,267.85,308.74,358.34,406.65,453.69,499.53,554.97,644.72,732.25,817.64,900.99,1.0,52.74,1.0,263.26
ES,ES - 42,Soria,104.08,131.34,173.69,214.55,244.89,284.24,322.55,359.87,396.23,435.41,505.81,574.48,641.49,706.86,821.26,985.48
ES,ES - 43,Tarragona,86.2,107.81,141.79,174.51,196.95,228.58,259.39,289.41,318.66,345.61,401.49,456.0,509.18,561.08,647.4,776.87
ES,ES - 44,Teruel,141.0,186.78,230.97,264.57,307.08,348.47,388.79,428.07,472.26,548.63,623.12,695.78,766.7,892.61,1.0,71.11
ES,ES - 45,Toledo,150.76,199.99,247.56,284.44,330.14,374.64,417.99,460.22,509.47,591.86,672.22,750.61,827.11,964.65,1.0,157.55
ES,ES - 46,Valencia,96.28,121.09,159.77,197.09,223.97,259.96,295.01,329.14,362.4,396.23,460.31,522.8,583.78,643.27,745.42,894.48
ES,ES - 47,Valladolid,92.47,116.07,152.98,188.56,213.76,248.1,281.55,314.13,345.87,377.1,438.08,497.55,555.58,612.22,708.38,850.03
ES,ES - 48,Vizcaya,85.51,106.9,140.53,172.95,195.06,226.41,256.92,286.64,315.61,342.08,397.4,451.35,503.99,555.36,640.58,768.68
ES,ES - 49,Zamora,100.64,126.81,167.55,206.83,235.65,273.52,310.38,346.3,381.29,418.1,485.72,551.66,616.0,678.78,787.77,945.31
ES,ES - 50,Zaragoza,900.0,901.0,1000.0,1001.0,1200.0,1201.0,1400.0,1401.0,1600.0,1601.0,1800.0,1801.0,2000.0,2001.0,2500.0,2500.0
NL,NL - 10,Amsterdam,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 11,Amsterdam,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 12,Hilversum,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 13,Almere,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 14,Bussum,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 15,Zaanstad,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 16,Enkhuizen,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 17,Heerhugowaard,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 18,Alkmaar,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 19,Castricum,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 20,Haarlem,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 21,Heemstede,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 22,Noordwijk,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 23,Leiden,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 24,Alphen aan den Rijn,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 25,‘S-Gravenhage den Haag,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 26,Delft,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 27,Zoetermeer,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 28,Gouda,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 29,Capelle aan den Ijssel,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 30,Rotterdam,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 31,Schiedam,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 32,Spijkenisse,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 33,Dordrecht,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 34,Ijsselstein,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 35,Utrecht,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 36,Maarssen,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 37,Zeist,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 38,Amersfoort,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 39,Veenendaal,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 40,Tiel,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 41,Culemborg,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 42,Gorinchem,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 43,Middelburg,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 44,Yerseke,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 45,Oostburg,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 46,Bergen op Zoom,80.7,99.19,119.44,146.38,172.86,198.9,224.49,253.9,282.82,315.22,361.39,406.79,444.53,481.67,574.19,677.06
NL,NL - 47,Roosendaal,80.7,99.19,119.44,146.38,172.86,198.9,224.49,253.9,282.82,315.22,361.39,406.79,444.53,481.67,574.19,677.06
NL,NL - 48,Breda,80.7,99.19,119.44,146.38,172.86,198.9,224.49,253.9,282.82,315.22,361.39,406.79,444.53,481.67,574.19,677.06
NL,NL - 49,Oosterhout,80.7,99.19,119.44,146.38,172.86,198.9,224.49,253.9,282.82,315.22,361.39,406.79,444.53,481.67,574.19,677.06
NL,NL - 50,Tilburg,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 51,Dongen,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 52,‘S-Hertogenbosch,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 53,Zaltbommel,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 54,Uden,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 55,Veldhoven,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 56,Eindhoven,84.68,104.43,125.91,154.4,182.4,209.93,236.99,264.23,291.01,321.33,368.43,414.79,458.41,501.34,597.61,704.5
NL,NL - 57,Helmond,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 58,Venray,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 59,Venlo,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 60,Weert,900.0,901.0,1000.0,1001.0,1200.0,1201.0,1400.0,1401.0,1600.0,1601.0,1800.0,1801.0,2000.0,2001.0,2500.0,2500.0
NL,NL - 61,ECHT,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 62,MAASTRICHT,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 63,VALKENBURG,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 64,HEERLEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 65,NIJMEGEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 66,WIJCHEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 67,WAGENINGEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 68,ARNHEM,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 69,ZENEVAAR,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 70,DOETINCHEM,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 71,WINTERSWIJK,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 72,ZUTPHEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 73,APELDOORN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 74,DEVENTER,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 75,ENSCHEDE,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 76,ALMELO,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 77,DEDEMSVAART,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 78,EMMEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 79,HOOGEVEEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 80,ZWOLLE,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 81,RAALTE,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 82,LELYSTAD,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 83,EMMELORD,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 84,GORREDIJK,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 85,JOURE,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 86,SNEEK,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 87,BOLSWARD,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 88,FRANEKER,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 89,LEEUWARDEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 90,GROUW,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 91,DOKKUM,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 92,DRACHTEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 93,RODEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 94,ASSEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 95,STADSKANAAL,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 96,HOOGEZAND,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 97,GRONINGEN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 98,ZUIDHORN,92.67,117.09,143.16,174.71,205.72,236.19,266.16,295.91,325.16,357.9,406.74,454.78,503.04,550.53,656.17,773.1
NL,NL - 99,APPINGEDAM,900.0,901.0,1000.0,1001.0,1200.0,1201.0,1400.0,1401.0,1600.0,1601.0,1800.0,1801.0,2000.0,2001.0,2500.0,2500.0
IT,IT - 00,ROME,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 01,VITERBO,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 02,RIETI,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 03,FROSINONE,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 04,LATINA,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 05,TERNI,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 06,PERUGIA,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 07,SASSARI (SARDAIGNE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 08,NUORO (SARDAIGNE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 09,CAGLIARI (SARDAIGNE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 10,TORINO,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 11,AOSTA,76.3,108.37,143.51,182.76,217.29,251.52,285.45,323.44,356.79,411.8,481.65,546.66,615.37,679.3,783.47,937.84
IT,IT - 12,CUNEO,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 13,BIELLA,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 14,ASTI,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 15,ALESSANDRIA,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 16,GENOVA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 17,SAVONA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 18,IMPERIA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 19,LA SPEZIA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 20,MILANO,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,324.44,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 21,VARESE,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
